,Open,High,Low,Close,Volume
2019-10-02,157.35868432140677,160.33702500521258,158.53276255688044,158.8533938739866,11601360.345627932
2019-10-03,158.5218347482094,162.3202285399493,159.95897667470587,161.92297801506612,9484551.034548406
2019-10-04,162.83108520417457,159.00764783218685,157.4152179105404,158.26006696633905,17366074.901720557
2019-10-07,157.9416641402114,153.61236054999625,152.9490493467925,153.39036285038156,11452684.590496015
2019-10-08,153.43141477400493,153.90334223025638,151.927256334534,152.55898783932005,26727169.09984611
2019-10-09,152.4303417029095,153.04519241125828,149.09661705428798,150.93710157153757,27048714.68084646
2019-10-10,150.99299749770645,149.7696742065222,147.38641504957764,148.0118796294442,6952203.360913354
2019-10-11,148.20942603205944,151.44598580896874,149.4105072145477,150.50832553837404,11896217.44837497
2019-10-14,150.70434051464701,157.39342105823278,153.02103610227354,154.26909879761695,8675287.113455443
2019-10-15,153.92094405212598,155.33902704700827,153.29673798657637,153.8357929604602,14282815.760761004
2019-10-16,153.31843146945187,160.7972456122341,160.12931227543723,160.26181007828566,22600218.917143065
2019-10-17,161.46982874514293,155.06473147265987,152.15069627344204,153.69031471898285,15946314.055204067
2019-10-18,153.4673255266564,153.26615998125538,151.34702958689866,151.89046691946135,13403181.94784776
2019-10-21,152.20941242987203,148.2438204335124,145.53596734188983,147.65336824256866,34482778.35542191
2019-10-22,146.94296177451193,139.72213692817706,136.53939798558636,138.45012639139506,5685637.008074462
2019-10-23,138.3340378387218,137.9748709662262,135.68477900139655,137.37657314797622,33408411.335027922
2019-10-24,137.32416050246243,136.90492059051115,133.5703686867628,136.1460658307227,13711400.10575955
2019-10-25,136.3393185924564,142.6130511870885,140.99585276266777,142.06152216171392,17310569.225369148
2019-10-28,140.9059795150981,144.1988576994602,142.398984897957,144.11296237641542,13827924.872358328
2019-10-29,144.18480932773812,139.98103016598634,138.12614013564567,138.74962463589554,38931971.817192934
2019-10-30,138.27187046413806,147.97900948835297,142.97191814488775,146.29489244016892,9726776.141567824
2019-10-31,146.43731208152988,152.82003476114303,148.13591684454772,151.14395387516308,18105937.854953192
2019-11-01,150.67477890567557,154.97817701605155,151.766548608299,153.0014666852172,23431729.931371078
2019-11-04,152.60929981682628,152.45552061868852,149.39635095338463,150.95412466637612,8043548.760692222
2019-11-05,150.83025986334232,146.2418859117583,143.19139245346872,145.54274991619448,11363684.183841048
2019-11-06,145.08399766051534,144.84041067241856,141.95870268604924,142.97628823039008,16714598.364686819
2019-11-07,142.77246320333123,147.10317029011262,146.48463813437846,147.08182794630832,11554087.154402616
2019-11-08,146.55619775085387,155.5094277708752,153.0525503822092,155.1067749718062,11972063.239816403
2019-11-11,154.25610478079952,162.09124621760935,160.3630583241137,161.733039950037,15111264.00547388
2019-11-12,162.22770675582245,160.4181341129836,156.68973520201365,158.12838195502883,24907337.12496962
2019-11-13,157.51474942634846,153.65071622337194,151.12673169541202,151.58062045218318,15165344.678837411
2019-11-14,151.4993885465921,152.8819437368508,150.88119223748552,151.22993343797327,30863827.130271517
2019-11-15,151.571898490671,144.11925743588884,140.73113484661994,142.06897773311056,10929798.500509365
2019-11-18,141.80712590371118,142.9876596330549,140.68410176629328,142.59917622589714,9625449.955065878
2019-11-19,142.24660886313157,142.43623892743085,140.07613913622737,141.0131943047688,47159923.84079096
2019-11-20,141.1089344578666,139.05920349402095,135.76408983225807,138.05842440493169,12953845.502484307
2019-11-21,138.52222225962626,132.1670449704012,129.96776943093272,130.46045360107584,9345694.485018624
2019-11-22,130.0036071661674,132.76257972657388,131.57896558182406,131.79930413550937,7533387.343007846
2019-11-25,131.739949365166,129.5378546728749,127.82642887156824,128.80491059407518,30812593.454384092
2019-11-26,128.1371859071132,124.78247225766927,122.46883185279597,123.39484159907215,15176064.77029583
2019-11-27,123.24937048832255,113.56163126499199,110.6614640941844,112.07584017036312,15855507.08862733
2019-11-28,112.08734131671474,111.86863346853994,111.05076394871878,111.42405940147594,16622727.77649275
2019-11-29,111.13874806836303,118.13289012807208,115.33768989199086,117.2379488558315,29869658.52820261
2019-12-02,117.07732862846342,123.05520662895802,120.41991340590889,122.85257896638109,16454629.084010312
2019-12-03,122.33466088508501,121.2112999781472,119.43541933249865,120.37010958427838,58113537.915706865
2019-12-04,120.39794668531778,118.49588446277046,115.59560577632342,117.41533953240136,19245014.591325313
2019-12-05,117.78779311275866,119.86388954459365,118.28635154675666,118.48315414828633,30608083.519472636
2019-12-06,118.09381604092025,115.23839693863195,112.4961902944598,114.1457480821505,26923289.342319164
2019-12-09,113.93272110911082,115.00916636479413,112.94880117006022,114.58550133460116,17674944.959861938
2019-12-10,114.75838516581645,117.3987598949061,115.17244060613292,116.71076122943744,13421880.72122779
2019-12-11,117.13592585970783,121.22562652029171,119.63188571082557,120.58530809639862,21249932.56979855
2019-12-12,120.04634589630197,121.3799931878083,118.28120382910328,119.44284445407501,23229455.883519653
2019-12-13,119.38237937632815,118.1047243329594,117.44038950552883,117.92975519738143,13518765.183101464
2019-12-16,118.02996639637018,115.75209987905146,113.49789251666618,113.98168823621724,19561066.562817495
2019-12-17,113.9467958988713,111.88411810568367,110.13956969616915,110.37471976640924,33397272.902585745
2019-12-18,109.5576334641206,109.23479958448078,108.00038359963419,108.95191053730396,50670588.17789491
2019-12-19,109.11581784650588,109.7180694005584,108.98499142550702,109.58620538344027,27592842.739772957
2019-12-20,110.08684038237782,113.25581782608674,111.78088865469657,112.12312520263076,45684158.70182933
2019-12-23,112.16237351079288,108.95062996883092,108.45295955555041,108.63189792117952,13140310.623238698
2019-12-24,108.29638409164187,114.14900942111812,112.75449832381055,113.17402561906259,25567266.575614326
2019-12-25,112.9999416159299,112.04439974410137,109.83361359560436,111.47553624175242,35150242.322479226
2019-12-26,112.06901648501585,110.97784759714193,110.23398637962288,110.68045469551923,11498367.760317076
2019-12-27,110.98301268561468,107.98620898491664,106.88063901464392,107.40805205074874,14119780.715399694
2019-12-30,107.61448220554284,99.80758040335172,98.36193299458877,98.88203413270811,42919408.61159589
2019-12-31,98.98781908101093,101.59162533398039,100.10869025989867,101.1233580996382,11054331.366210403
2020-01-01,100.9229876589796,103.38390242430374,101.79725818516093,102.90216991887571,9205551.64348945
2020-01-02,102.84027091433992,102.61273762034277,100.33748897220795,101.37843659899224,38642880.15409403
2020-01-03,101.35474031346342,102.50919629248196,99.56326412121486,100.99023711304412,32745101.23840892
2020-01-06,101.15687937022419,102.66697935096285,100.32231350611904,102.01766429195779,22341185.978237137
2020-01-07,102.4805202633508,97.07917613447381,96.34040743808038,96.50435683469067,17593268.909588356
2020-01-08,96.8286740828432,95.40960989302097,94.16701461646663,94.37144303024017,14455999.303274984
2020-01-09,93.97044933279537,96.24877486294659,95.72524670635843,96.23514667487522,20725113.858889397
2020-01-10,96.29983697395308,92.83096487560192,91.65345650720876,91.97204545459762,39657307.713005826
2020-01-13,92.1755551751126,93.37033709849665,91.46335474301888,92.32600845742532,20280398.348625
2020-01-14,92.49757838710308,89.03838372988807,87.65184267869599,87.97551795674194,53188988.482910946
2020-01-15,87.80960310609974,89.16183305148122,88.7253656107012,88.84018571854233,11489123.038713023
2020-01-16,89.62026059712065,88.58943134285538,86.76481085302186,88.2864438875937,17823741.856648427
2020-01-17,87.94884325373037,83.70749294171304,83.27664653491078,83.47955864487234,14937015.948781947
2020-01-20,83.2087266459647,86.95428002042392,84.88000682931468,86.21290749192771,10462537.147165986
2020-01-21,86.27334539984543,84.72821517559167,82.96669810033,83.81592348225952,16673654.37495436
2020-01-22,84.34988252566292,82.70334326894222,81.09024149953937,81.3224664460401,22176571.83147464
2020-01-23,81.11871783013815,81.90028404386206,80.527808367384,81.49037060163027,23394170.043267854
2020-01-24,81.42540915186817,84.54667124143934,83.51121572347245,84.12482185328918,53281961.86626146
2020-01-27,84.39714308614518,82.26376584138204,80.62924918264169,81.05618814738287,22705461.55665461
2020-01-28,81.0518447491957,81.63314095096052,80.07698630674228,80.84254438993206,31990537.62124528
2020-01-29,80.76143442541428,82.83720266254122,80.67952386679062,81.56431734296454,18604786.4018178
2020-01-30,81.70284122475017,83.76666957641503,81.94339725895165,82.9592793393713,41654089.79385942
2020-01-31,83.02713075992055,83.06898493216406,81.73076148683565,82.98124883389659,59715785.59001867
2020-02-03,83.23816702884533,81.56771748286647,80.71533218456163,81.5676171651924,65728573.56206764
2020-02-04,81.88425628322976,79.14587827938469,79.02234463990166,79.04240596081146,30681555.23477178
2020-02-05,79.11523827677935,79.81986346615628,78.46869088132844,78.87554095882949,38305315.16410944
2020-02-06,78.94460290545489,77.03305688877086,73.93772569389046,75.88479989712398,58029896.03803591
2020-02-07,75.9335588623321,70.24460367762384,68.07728178378898,68.92833625436351,63322466.84897142
2020-02-10,69.02955536668526,70.64381430280797,68.18402080023692,69.73319418222043,71464708.63124497
2020-02-11,69.74473681182697,72.64155021626576,70.39786776421394,71.56964932635096,63439710.61058333
2020-02-12,71.56951867987091,66.52428205706296,65.59907216758957,66.224951764861,50576327.61883627
2020-02-13,66.46311872472177,64.137848823456,63.44141304294578,64.06983836330684,36667542.180024065
2020-02-14,64.36191404663143,66.15811208368768,64.79452842113106,65.30261672095642,61593743.92417378
2020-02-17,65.00794212318651,70.33452328098426,69.43435035895901,69.60326549132128,127419507.79396744
2020-02-18,69.6053580374311,70.04530662437243,68.88189839734125,69.44497796738045,83927680.18138477
2020-02-19,69.30164697598016,68.36934829017235,66.63777171546144,67.67070048959089,65847611.11768127
2020-02-20,67.6075989574233,67.79901688516287,66.83626161324793,67.13178648050692,84333117.18131354
2020-02-21,67.21290034185714,71.05782245190908,69.22666548816244,69.95925912077026,41865376.99478744
2020-02-24,70.09990053714067,69.37120569765747,67.39890575208162,68.29421188310234,39089684.24127732
2020-02-25,68.2712429851571,67.14581829851195,66.22904762227935,66.39782540762315,34677762.20585757
2020-02-26,66.01779223777967,66.11720665728114,64.9185047279914,65.26389318185913,47339633.571202494
2020-02-27,65.07521853803321,63.944987421345836,63.124276375893004,63.243967548655405,40812492.640940964
2020-02-28,63.41429107661568,63.81075786253793,63.283886448491245,63.47857564370557,92215529.1559592
2020-03-02,62.95883991957403,67.62488738294424,66.76908973182717,66.78741408096182,39738856.66138053
2020-03-03,67.0257539123122,67.29854375499535,67.09912523230952,67.27385624017633,33738186.18119526
2020-03-04,67.37913398397707,67.46375353329987,65.4125459112387,66.51109193034097,133123832.23647572
2020-03-05,66.77423202156575,65.75903356202589,65.53958115129387,65.70431091448324,40217553.70062669
2020-03-06,65.66518201555225,62.99933988620395,61.846714402432745,62.3932011848911,54421288.15555096
2020-03-09,62.00853877854864,64.38545590109572,63.87753468794067,64.19741677235224,63158825.11249758
2020-03-10,64.28035481056135,64.67144395187684,62.98364275983682,63.947536486862454,28549648.252317112
2020-03-11,64.19253740656949,64.0011218447641,62.4983525267504,63.50600057268585,93478649.23854777
2020-03-12,63.682421320241296,70.28426150085092,69.24898477716242,70.1741907739662,69307331.57152791
2020-03-13,70.03481784599035,70.81529725384459,69.38844312008192,70.07778478634063,109857402.18263724
2020-03-16,70.09602723226129,67.71032775434549,66.95902570141692,67.40481708318589,35887182.79254625
2020-03-17,67.29715596103954,66.63455193459502,65.70498151424579,65.76079610665703,52960908.78480217
2020-03-18,65.5993677224863,68.14206596626161,66.27161296230024,67.60072248131371,51401587.26233104
2020-03-19,67.79475528655692,67.34875839077276,66.42792119690125,66.65735326676601,57508652.93182538
2020-03-20,66.41830991411885,62.658898343434906,61.76886383041916,62.51794624021881,24353700.294309583
2020-03-23,62.3505320941347,65.17480413893387,63.953574653734634,64.88515637190562,53271920.071556196
2020-03-24,64.67060724204579,64.0647868442023,63.432806074861126,63.73031940955955,24698912.62450415
2020-03-25,63.44603351562058,69.2623523582492,67.39134564000769,68.36403425793675,60289515.16028827
2020-03-26,68.39406926877625,72.61657707576026,70.43040387184685,71.32808777269727,17386023.091425784
2020-03-27,71.57706467609785,70.7978608465983,69.27792148136027,70.57421331784556,19969333.22290273
2020-03-30,70.5350815757747,75.21727320588326,73.76069285426992,74.14505497674578,75888528.49817345
2020-03-31,73.81087906160947,75.0514752298679,74.65547339542937,74.67674251878424,38342998.68338751
2020-04-01,74.86515276670228,77.34947259096937,76.9010711015845,77.28495019972631,30755293.883908935
2020-04-02,77.6767782508517,79.13866688563412,78.23057733925954,78.9612150364502,95146136.21516134
2020-04-03,78.80827909750025,77.04133180754326,76.38930368434056,77.03246905738722,59370904.53608815
2020-04-06,76.92195575605723,75.80660066721248,75.26608468917829,75.69294541324699,77947558.4369249
2020-04-07,75.81013164814217,79.64997947421847,78.55170977716905,78.8240614726068,46380083.81288785
2020-04-08,79.20852406678924,78.80768723576554,77.43473942001795,78.2819772734689,192444061.52679124
2020-04-09,78.15999148241616,78.35920209054254,76.02376733136511,77.5621400031157,37253065.80010752
2020-04-10,77.2527158839016,76.31456979957956,74.58579535050814,75.39901195405814,120571019.137671
2020-04-13,75.54197233019977,77.63428788231454,76.00035005853879,76.89656515454826,48877059.475669265
2020-04-14,77.08112304809524,83.99220012716536,82.0515416527541,83.00062657995551,22037289.099863473
2020-04-15,83.00215333668122,80.96624188341562,79.52262304246113,80.35691099388517,64162283.135284185
2020-04-16,80.22247398193878,80.88050950349724,79.71135398798104,80.80955550803274,58990266.50502939
2020-04-17,81.05098134183906,86.49125580117425,84.38350707846824,85.26792665601066,29794692.331230957
2020-04-20,85.40310730403866,85.8064124682287,84.90182497693442,85.4249620612944,31781410.281547025
2020-04-21,85.22825815517619,87.38352400139361,86.89442691542556,87.17548648450388,49781446.45833257
2020-04-22,87.18832700133945,84.99263425528478,83.85831160535072,84.40748001246001,60031239.358410314
2020-04-23,84.06589039496413,86.29076279618494,85.22276934245365,86.07358755923363,14653211.605233254
2020-04-24,86.25088105933273,86.38715680823196,85.39063539388142,85.9150178974895,85332202.29253227
2020-04-27,85.84745507141506,90.21875102688486,88.43678910090931,89.31980758575975,39359689.686423585
2020-04-28,89.20313103509311,94.4392460785573,92.50154877220578,93.49586805437993,25896748.826147683
2020-04-29,93.48664762348427,102.98787410124793,101.38420791564884,102.71946612281891,80682722.00494686
2020-04-30,102.73188802991906,105.75151393981541,103.56608649718451,105.21766394844846,49808327.3227573
2020-05-01,105.50053084910216,108.36605906371629,105.91831468693447,106.8228957226946,92580085.90181173
2020-05-04,107.01248978046297,109.14333040770161,107.94156851094529,107.95812287526579,62737998.86461942
2020-05-05,107.9074778018179,109.24091713313825,106.41691919898882,107.0516687321412,50361848.97249319
2020-05-06,107.29720573728595,110.37348810154677,107.8350841622541,108.73370028048586,46694491.49541245
2020-05-07,108.86449982240822,109.64302419723386,107.71128304989018,108.03697266214377,64157920.72339711
2020-05-08,107.89879550076446,109.1249069608599,107.30756813667354,109.08921173777287,40985795.09899301
2020-05-11,109.04840315589148,116.06915564564616,113.61185194533215,114.62678818775389,32907641.021663312
2020-05-12,114.57582857761253,111.9553690000205,109.95892506458507,111.10195497714996,68370793.40282874
2020-05-13,111.2704892446599,116.56363232652117,114.14031183539447,116.01902635001953,46887318.96523175
2020-05-14,115.89135183284574,122.97388905720636,121.36180630988555,121.87601866322981,51253043.37139044
2020-05-15,121.73335767190851,123.4554585222113,120.39662847571682,121.79042878339608,86893314.24795824
2020-05-18,122.51188463400042,114.79806401056891,112.71492604746886,113.5484643474579,47610478.38782746
2020-05-19,113.86903257167445,111.91219001028482,110.83800753144624,111.60759533878998,50780282.41739563
2020-05-20,111.35321923360316,118.65617007111844,116.80193376708112,117.19651635106875,37343782.032958604
2020-05-21,117.39742524923564,118.02782618789347,115.42225114605844,117.53717023883364,62512162.76617772
2020-05-22,117.57890924356016,115.01793347572193,113.30319454582994,113.95811178686745,60033643.580612525
2020-05-25,114.09205173578478,113.11704256695815,111.05109365575872,112.42228413872485,79073574.4314242
2020-05-26,112.46861435889286,116.98714324564139,115.83238158708639,116.21006946383562,37728914.24423261
2020-05-27,116.625555806638,120.38783158031427,117.09726352377818,118.89011832589343,40088226.60306375
2020-05-28,119.01345478724346,118.56189255579949,116.65969906466029,118.35372756006765,74892958.54211313
2020-05-29,118.33168432646588,119.61157523927486,116.29705790450402,117.30406694444146,57173910.07478228
2020-06-01,117.67140047214956,116.5162070915352,115.40499766696334,116.17621548978266,32036699.722561404
2020-06-02,116.25755046742515,113.47021076458175,111.79665083393422,112.97155500984161,34592911.52181593
2020-06-03,113.01273338484317,121.19925842598927,117.36563992223834,119.97298202330211,7699431.336239927
2020-06-04,120.08605796166889,120.46888181631611,118.79134242510627,119.09854762385434,26642671.829095054
2020-06-05,119.06510622351709,125.638186146948,123.13273486546582,124.71564634280273,9561701.954171063
2020-06-08,124.71909864176972,132.9656463133108,131.6215545304564,131.95544087937748,46213225.16651746
2020-06-09,131.72339252219098,138.50128419654305,135.98695389941423,137.06710983602215,8315089.651137512
2020-06-10,136.7585766472242,136.3639736455947,134.58577912551235,135.46804447131342,32024367.06574762
2020-06-11,135.06282859664458,140.08595927849842,137.0827314434423,137.8311671483297,17280083.195013143
2020-06-12,137.25679122234342,139.96152174818437,137.0638406617147,138.16044905255927,14985311.274772272
2020-06-15,137.79630334480635,136.1181221528292,134.1793399629447,134.3398725006467,19748352.815655384
2020-06-16,134.2696578228274,136.62849732459333,134.3956953523339,136.32815825864193,24688114.351483002
2020-06-17,136.37033827285387,132.3033242201748,130.95228222433246,131.31535092563135,11452081.53274537
2020-06-18,131.20851819637312,138.18063069646664,135.78618094058592,137.3295712857235,11970890.310740074
2020-06-19,136.36246936772127,135.86123264333995,134.77550272665252,135.59460054005436,24907630.20468844
2020-06-22,136.2366319716928,138.41733583622252,136.89150245782992,137.02502658228926,7665274.172353627
2020-06-23,137.47238015053438,139.52203780071983,137.57961750283815,138.85910700354876,13440294.019412797
2020-06-24,139.04492466557122,139.7382805841482,137.9052490591494,138.09052601829137,82328326.54989238
2020-06-25,138.8830105119023,141.64024780889335,140.251938512677,141.41697153533377,11093565.722426532
2020-06-26,141.00293121344998,142.13184288002108,139.50063234657136,139.57562094662882,31953226.248711463
2020-06-29,140.3682624885238,144.7357563074783,142.80286518245654,144.35725101090495,13428729.085283939
2020-06-30,143.93984867420227,139.52321086488493,137.89622540662378,138.23543525859935,23217221.98665265
2020-07-01,138.33447684488604,141.12037155867995,138.60588993967647,139.3435798535525,24966866.434234824
2020-07-02,138.81209288317515,150.24434325216217,148.0996756801142,149.55993345313547,31653544.267238703
2020-07-03,149.56652654230894,146.8190100637822,144.43081818446998,144.91843209176588,16285006.60782867
2020-07-06,145.0864173086211,142.12723261511692,140.95156392274788,142.038472998727,48657895.00995171
2020-07-07,141.97257235593204,147.53214474198867,144.9498654223552,145.10701385262217,13406014.849402862
2020-07-08,145.41811273593478,147.70132506856464,144.79001533595272,146.51675242306837,20236379.798199993
2020-07-09,146.5602807143885,149.4711192224857,146.04677798068766,148.81313724079564,20348561.55240902
2020-07-10,148.58009338280058,152.80230558414382,148.1009981528668,151.86002787494726,10271650.254357694
2020-07-13,151.60201844316572,157.74311015462126,154.41016492518114,155.7412870889125,15602569.783594007
2020-07-14,156.12062658325422,163.0759071161566,160.27989665712207,162.3464410074563,19513928.790218968
2020-07-15,162.02835495311945,165.71036312305822,164.68859250586024,165.13176554836107,14502357.70178195
2020-07-16,165.58587512896767,165.29685140545183,161.40737988986032,164.20149926015603,60997552.51261963
2020-07-17,164.8049186241581,168.69713423434308,166.40574559763337,168.5390063335456,11834984.355684258
2020-07-20,167.69738460136605,183.89707583511654,179.56196454080433,180.48177172133495,32462448.546248216
2020-07-21,181.09623302379416,180.8681767675019,177.26293267561874,180.0397002401006,27621699.137699544
2020-07-22,181.15602047805535,176.7076927070359,173.31256016050216,174.4417466258016,17875672.149530265
2020-07-23,174.57367641850485,183.38675089955896,180.75045685844913,181.7047427119331,11678706.55332076
2020-07-24,182.03160566484345,181.71568587263047,179.3683242564883,181.33618628224897,12258800.62844643
2020-07-27,181.90120448890156,169.90109431653585,168.28560384129207,168.55864744337373,13893041.569601832
2020-07-28,168.41940021220037,176.27980794257243,171.60889629522384,174.06843958336367,7370614.762658126
2020-07-29,174.16365331659628,172.4862694014326,171.02423135525248,171.30930050315988,10898651.27124992
2020-07-30,170.63522637175075,173.83351757880808,170.94673134470293,171.23777927694783,8577422.841135936
2020-07-31,171.30901275235001,176.14895233416016,173.25329433775104,173.69480242876688,35279754.04091953
2020-08-03,173.95455485314076,177.68590856601324,173.1153146497522,175.3167673366619,24522791.58980438
2020-08-04,175.58845373187515,181.09867141544018,179.3797459578805,180.15429192207972,26665185.67640977
2020-08-05,180.7310356566495,178.1589249877301,177.87271683361286,177.88836651039355,24162159.048574183
2020-08-06,177.4753618102445,182.32713195099834,180.7505397063087,181.54314254327113,19567217.112083003
2020-08-07,181.25330084936363,182.00658989752978,178.94328642950273,180.3514245023415,37364158.79547413
2020-08-10,181.37991835734798,187.58740855312203,185.32641915471126,185.4959931174406,13263162.161300613
2020-08-11,185.4123560454406,190.8849010568109,189.7226565333274,189.92966340823818,18986089.61641133
2020-08-12,190.04367466365503,185.72586751593835,180.45249087405404,184.26075117428454,26151359.34625428
2020-08-13,184.22371293543662,193.50221665914688,191.24199108716394,191.78601274409885,9297700.783084493
2020-08-14,191.31383428489943,189.84026710749572,187.50172999736623,188.645249544096,84661944.73658495
2020-08-17,189.56630398084448,197.50446520159008,193.31535397720518,194.4424548322191,18258936.643760227
2020-08-18,194.13487568752407,199.40580568358624,196.24805959685497,197.32780957790976,19324360.134923387
2020-08-19,196.6616023719807,214.04206012014134,208.22900582420345,210.70011370643056,33744275.01462645
2020-08-20,210.41539316929638,210.74301709953076,206.473935752195,209.33955513399852,28441502.225292828
2020-08-21,208.08621340121107,209.9202725241019,205.8219700234415,207.0985823077779,18345985.332506005
2020-08-24,206.69433522594883,210.95927002801133,207.14729928726865,207.2677488522866,19210105.658454884
2020-08-25,206.66663670040916,208.66894133685406,202.19510444784703,205.4090664440465,8484979.5828744
2020-08-26,205.78989535319417,211.82689595240004,209.94962693433462,211.5207935430761,13628168.568124741
2020-08-27,211.09390155797604,201.5618432982174,196.5832919596324,200.26454091018942,23312200.869244788
2020-08-28,200.7986387985009,194.60060863310946,192.39474848004454,193.45361984462366,22473080.650882013
2020-08-31,194.26695016803598,188.90827059538745,185.15080307791925,186.8648054309207,33147080.152826525
2020-09-01,187.30324150509898,195.99825901145974,189.8731065893887,193.65156584083908,16947515.226683423
2020-09-02,193.52647542150396,206.57718737759373,204.7549925863885,205.96615911654192,8995536.421829503
2020-09-03,206.05337200839077,207.30335925489544,204.20861745130716,205.57508314093616,30530829.405647267
2020-09-04,204.63673451130535,205.57947906457537,202.7351559458341,204.73605578112355,36907560.84431773
2020-09-07,204.65390388434543,209.04151372975872,204.66208525076195,205.61763669025487,28204852.68940233
2020-09-08,205.08755716285077,215.5144574271836,213.143982901605,214.45808951569353,16585932.933623003
2020-09-09,214.90526681210486,209.69223793939776,206.71670158556884,207.95886263000514,30342967.6979256
2020-09-10,209.5701527890972,211.34034713719205,209.16053497418358,210.05019745891843,99965686.97948188
2020-09-11,210.36539661488902,220.86378306216244,214.2807376524736,217.62633765688358,19066786.88998209
2020-09-14,216.3302389668762,223.7165815012229,219.3284958899701,221.71558973491594,9341841.651580438
2020-09-15,221.4754487819054,225.17148078191974,221.2832901805348,223.4064939801357,13426484.789437218
2020-09-16,223.488604870517,233.21406130882133,228.53375694181102,231.5089774433304,24608939.175473355
2020-09-17,231.56965747884283,212.0251771810636,209.55918486857203,210.91194561479702,8068516.226155997
2020-09-18,210.45004049469836,220.27212589908103,215.57576033439108,216.3014033267812,19591059.13055258
2020-09-21,216.46063275056062,212.3313420701205,210.83622485873352,211.76465493066164,21770156.91453805
2020-09-22,210.97677097967664,201.621019498305,197.51117473531193,199.106154054489,38781085.00155208
2020-09-23,198.54254184991925,205.27352539547738,202.8792144899064,203.2134456895838,34655941.60831892
2020-09-24,203.6075316078577,216.96707921191006,212.57300986193218,213.64087967744024,27734140.23567203
2020-09-25,212.99090884921233,213.84675991349852,211.95106516558837,212.99544576650288,6104536.923253942
2020-09-28,213.33963342289908,221.35010320673837,215.97967883054628,220.55562070412375,28528349.7782279
2020-09-29,219.6513507249606,236.9436625873616,231.52103691641202,233.53949298073346,25613727.825094644
2020-09-30,234.77924162177095,247.11293791871637,242.83992320895902,244.53264706987034,20457385.09087125
2020-10-01,243.96530341962955,259.0783058237919,254.0006550838774,258.7497908586072,7578086.255007194
2020-10-02,258.57622805938513,266.41972640252357,262.8413769982718,265.1564758977559,12206697.826962013
2020-10-05,265.41959910580556,268.12419554476264,262.0631006337213,265.3858656491893,10043848.656478865
2020-10-06,264.9361394763836,253.87168728187714,248.45217191562142,250.60713209156043,6572324.257122077
2020-10-07,250.71497095688804,249.25883473614454,247.29226928743722,248.28441373338399,17973782.748722725
2020-10-08,248.71334012652366,243.26990731237998,239.67032103764754,240.98404449759616,12078906.86585325
2020-10-09,241.6795235317112,262.6828394635487,257.3903997012437,259.7889621163509,66888332.379529335
2020-10-12,260.4065619614392,257.97662469054075,256.9391177233702,257.80181550269754,16543376.1350612
2020-10-13,257.66897059338476,259.5878453732849,257.7000771061699,258.5268427339368,34372208.17046073
2020-10-14,258.41314299499805,265.4725041369192,261.78900976480867,263.1061392159043,8213854.038641612
2020-10-15,264.9668827977008,266.37739562612353,258.1318850740307,262.9890745904534,13809088.535175452
2020-10-16,263.739574761507,280.7839154143589,272.09943003478236,278.3423782660372,18893551.92591031
2020-10-19,277.57369387658986,273.2689348518108,268.93925936708246,271.46476328139755,11430609.301369034
2020-10-20,271.54620528526414,276.95190489415904,271.0807264511433,272.5008363988538,14574470.693085646
2020-10-21,272.22699372976876,267.88946696139,264.510986395949,264.7589706340959,16141543.734613765
2020-10-22,264.6514995949432,256.7682379770453,249.5753205116931,252.30302935937573,16013270.18696029
2020-10-23,251.37412747444915,246.78303766535723,242.08254687855313,246.69511236147272,45509952.778178975
2020-10-26,246.3904423054841,248.10901125801976,244.5863562584183,246.190523288856,21747197.542491578
2020-10-27,247.53212916888677,242.79149037888433,240.85869505371028,242.37937751037174,22876885.622907825
2020-10-28,242.80081192841968,238.13214567873484,233.7216229982845,236.5652072936947,23575290.364435077
2020-10-29,234.80383095623299,226.8805356298309,222.277433951212,225.413476004519,24451338.200861886
2020-10-30,226.23777712443496,227.85457074031797,224.86501323148045,225.2062172804087,17269263.861218024
2020-11-02,225.94359585727042,216.0081343645312,212.294939767512,214.23568046631397,15332865.126963457
2020-11-03,214.00488967331938,223.43890814788853,218.48139980866324,220.8460774019915,19565734.32722191
2020-11-04,221.3218035703124,224.87603540049048,220.48124549462491,222.16108458628227,32097358.349865917
2020-11-05,221.58904713364802,216.28294752526926,211.15938986893417,211.84903782143323,31610547.676027153
2020-11-06,211.55037887701798,211.92683300541742,207.67109146296488,210.6401963310013,15961387.431666033
2020-11-09,211.58929042362374,206.92864506686237,205.2908142367282,206.44270705278225,26424552.72033374
2020-11-10,206.27448557328722,212.23313317141123,210.04923205788816,210.2407860071088,16331233.278270932
2020-11-11,209.06480567922026,222.4041546641803,220.7451533973193,221.69775471049184,18307430.809876483
2020-11-12,221.65565616100946,212.1454233760746,205.37422617207656,208.62143913350283,14205228.017832521
2020-11-13,208.5722592602945,212.42135583220397,208.6215691943954,211.09133439960902,16437235.005063064
2020-11-16,211.85159585213646,212.7026802386328,209.92177212463534,211.7273493551588,35199672.99587564
2020-11-17,211.73645578898743,219.78959638016113,217.48702046512716,218.65867062932813,18851308.568531115
2020-11-18,218.38229755382716,224.59470401397795,220.79273783375234,221.8634529687618,19259664.990666743
2020-11-19,222.56012378306934,219.1125781368365,217.24160450477947,217.5778885615747,8729978.16119616
2020-11-20,217.65674669989042,218.01430383589977,215.93842614744173,217.1132839075973,15421302.057235455
